SDATE,energy,temphigh,templow,is_holiday,wind,humidity,tempavg,hour,weekofyear,dayofweek,season
2019-08-08 23:00:00,100.20300000000861,30,25,0,8,82,27,23,32,4,2
2019-08-09 00:00:00,100.01299999997718,26,25,0,2,92,25,0,32,5,2
2019-08-09 01:00:00,98.78300000002493,26,25,0,2,92,25,1,32,5,2
2019-08-09 02:00:00,98.1239999999816,26,25,0,2,92,25,2,32,5,2
2019-08-09 03:00:00,96.88999999998485,26,25,0,2,92,25,3,32,5,2
2019-08-09 04:00:00,97.90700000000652,26,25,0,2,92,25,4,32,5,2
2019-08-09 05:00:00,243.57800000000861,26,25,0,2,92,25,5,32,5,2
2019-08-09 06:00:00,277.7969999999914,32,25,0,8,80,28,6,32,5,2
2019-08-09 07:00:00,306.3280000000086,32,25,0,8,80,28,7,32,5,2
2019-08-09 08:00:00,639.0629999999946,32,25,0,8,80,28,8,32,5,2
2019-08-09 10:00:00,307.4220000000205,32,25,0,8,80,28,10,32,5,2
2019-08-09 11:00:00,328.2030000000086,32,25,0,8,80,28,11,32,5,2
2019-08-09 12:00:00,311.60899999996764,32,30,0,12,67,31,12,32,5,2
2019-08-09 13:00:00,303.18799999999464,32,30,0,12,67,31,13,32,5,2
2019-08-09 14:00:00,287.98500000001513,32,30,0,12,67,31,14,32,5,2
2019-08-09 15:00:00,287.31099999998696,32,30,0,12,67,31,15,32,5,2
2019-08-09 16:00:00,296.2820000000065,32,30,0,12,67,31,16,32,5,2
2019-08-09 17:00:00,250.32699999999022,32,30,0,12,67,31,17,32,5,2
